DRREDDY,DR. REDDY S LABORATORIES,1034354,12882.70,,,DRREDDY,DR. REDDY S LABORATORIES,1034354,12882.70
DSSL,DYNACONS SYS & SOLN LTD,79470,859.85,,,DSSL,DYNACONS SYS & SOLN LTD,79470,859.85
DTIL,DHUNSERI TEA & IND. LTD.,4248,8.74,,,DTIL,DHUNSERI TEA & IND. LTD.,4248,8.74
DUCON,DUCON INFRATECHNOLOGIES L,154833,9.21,,,DUCON,DUCON INFRATECHNOLOGIES L,154833,9.21
DVL,DHUNSERI VENTURES LIMITED,25813,91.48,,,DVL,DHUNSERI VENTURES LIMITED,25813,91.48
DWARKESH,DWARIKESH SUGAR IND LTD,2470973,1316.74,,,DWARKESH,DWARIKESH SUGAR IND LTD,2470973,1316.74
DYCL,DYNAMIC CABLES LIMITED,261919,1137.92,,,DYCL,DYNAMIC CABLES LIMITED,261919,1137.92
DYNAMATECH,DYNAMATIC TECHNOLOGIES,72695,5199.99,,,DYNAMATECH,DYNAMATIC TECHNOLOGIES,72695,5199.99
DYNPRO,DYNEMIC PRODUCTS LIMITED,5277,18.21,,,DYNPRO,DYNEMIC PRODUCTS LIMITED,5277,18.21
EASEMYTRIP,EASY TRIP PLANNERS LTD,65405257,7999.20,,,EASEMYTRIP,EASY TRIP PLANNERS LTD,65405257,7999.20
EBBETF0430,EDELAMC - EBBETF0430,562,8.60,,,EBBETF0430,EDELAMC - EBBETF0430,562,8.60
EBBETF0431,EDELAMC - EBBETF0431,274,3.76,,,EBBETF0431,EDELAMC - EBBETF0431,274,3.76
EBBETF0433,EDELAMC - EBBETF0433,35,0.44,,,EBBETF0433,EDELAMC - EBBETF0433,35,0.44
EBGNG,GNG ELECTRONICS LIMITED,263369,929.64,,,EBGNG,GNG ELECTRONICS LIMITED,263369,929.64
ECAPINSURE,EDELAMC - ECAPINSURE,220091,51.86,,,ECAPINSURE,EDELAMC - ECAPINSURE,220091,51.86
ECLERX,ECLERX SERVICES LTD,44240,1840.20,,,ECLERX,ECLERX SERVICES LTD,44240,1840.20
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,300828,793.01,,,ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,300828,793.01
EDELWEISS,EDELWEISS FIN SERV LTD,16442207,18397.49,,,EDELWEISS,EDELWEISS FIN SERV LTD,16442207,18397.49
EFCIL,EFC (I) LIMITED,290619,893.24,,,EFCIL,EFC (I) LIMITED,290619,893.24
EGOLD,EDELAMC - EGOLD,92074,102.05,,,EGOLD,EDELAMC - EGOLD,92074,102.05
EICHERMOT,EICHER MOTORS LTD,93474,6188.82,,,EICHERMOT,EICHER MOTORS LTD,93474,6188.82
EIDPARRY,EID PARRY INDIA LTD,285679,3009.04,,,EIDPARRY,EID PARRY INDIA LTD,285679,3009.04
EIEL,ENVIRO INFRA ENGINEERS L,3798947,9857.58,,,EIEL,ENVIRO INFRA ENGINEERS L,3798947,9857.58
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,36520,142.93,,,EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,36520,142.93
EIHOTEL,EIH LIMITED,743267,2955.42,,,EIHOTEL,EIH LIMITED,743267,2955.42
EIMCOELECO,EIMCO ELECON (INDIA) LTD,47908,992.25,,,EIMCOELECO,EIMCO ELECON (INDIA) LTD,47908,992.25
EKC,EVEREST KANTO CYLINDERLTD,1257187,1878.05,,,EKC,EVEREST KANTO CYLINDERLTD,1257187,1878.05
ELECON,ELECON ENG. CO. LTD,1296675,7930.16,,,ELECON,ELECON ENG. CO. LTD,1296675,7930.16
ELECTCAST,ELECTROSTEEL CASTINGS LTD,7864528,8784.88,,,ELECTCAST,ELECTROSTEEL CASTINGS LTD,7864528,8784.88
ELECTHERM,ELECTROTHERM (I) LTD.,7992,84.30,,,ELECTHERM,ELECTROTHERM (I) LTD.,7992,84.30
ELGIEQUIP,ELGI EQUIPMENTS LTD,1280705,6598.42,,,ELGIEQUIP,ELGI EQUIPMENTS LTD,1280705,6598.42
ELIN,ELIN ELECTRONICS LIMITED,103332,219.93,,,ELIN,ELIN ELECTRONICS LIMITED,103332,219.93
ELLEN,ELLENBARRIE INDUS GASES L,397297,2057.25,,,ELLEN,ELLENBARRIE INDUS GASES L,397297,2057.25
EMAMILTD,EMAMI LIMITED,710040,4165.11,,,EMAMILTD,EMAMI LIMITED,710040,4165.11
EMAMIPAP,EMAMI PAPER MILLS LIMITED,183924,203.09,,,EMAMIPAP,EMAMI PAPER MILLS LIMITED,183924,203.09
EMBDL,EMBASSY DEVELOPMENTS LTD,40579326,46583.89,,,EMBDL,EMBASSY DEVELOPMENTS LTD,40579326,46583.89
EMCURE,EMCURE PHARMACEUTICALS L,89000,1223.19,,,EMCURE,EMCURE PHARMACEUTICALS L,89000,1223.19
EMIL,ELECTRONICS MART IND LTD,1965603,3043.66,,,EMIL,ELECTRONICS MART IND LTD,1965603,3043.66
EMKAY,EMKAY GLOBAL FIN SERV LTD,195,0.68,,,EMKAY,EMKAY GLOBAL FIN SERV LTD,195,0.68
EMMBI,EMMBI INDUSTRIES LIMITED,1451,1.78,,,EMMBI,EMMBI INDUSTRIES LIMITED,1451,1.78
EMSLIMITED,EMS LIMITED,1241606,7585.29,,,EMSLIMITED,EMS LIMITED,1241606,7585.29
EMUDHRA,EMUDHRA LIMITED,191524,1365.96,,,EMUDHRA,EMUDHRA LIMITED,191524,1365.96
EMULTIMQ,EDELAMC - EMULTIMQ,40177,17.18,,,EMULTIMQ,EDELAMC - EMULTIMQ,40177,17.18
ENDURANCE,ENDURANCE TECHNO. LTD.,111173,3195.31,,,ENDURANCE,ENDURANCE TECHNO. LTD.,111173,3195.31
ENGINERSIN,ENGINEERS INDIA LTD,12185610,26150.21,,,ENGINERSIN,ENGINEERS INDIA LTD,12185610,26150.21
ENIL,ENTERTAIN NET. IND. LTD.,40800,65.15,,,ENIL,ENTERTAIN NET. IND. LTD.,40800,65.15
ENRIN,SIEMENS ENERGY INDIA LTD,301758,9885.68,,,ENRIN,SIEMENS ENERGY INDIA LTD,301758,9885.68
ENTERO,ENTERO HEALTHCARE SOLU L,295926,3537.39,,,ENTERO,ENTERO HEALTHCARE SOLU L,295926,3537.39
EPACK,EPACK DURABLE LIMITED,1497325,5563.93,,,EPACK,EPACK DURABLE LIMITED,1497325,5563.93
EPACKPEB,EPACK PREFAB TECHN LTD,236879,697.09,,,EPACKPEB,EPACK PREFAB TECHN LTD,236879,697.09
EPIGRAL,EPIGRAL LIMITED,267359,4755.69,,,EPIGRAL,EPIGRAL LIMITED,267359,4755.69
EPL,EPL LIMITED,1970411,4486.57,,,EPL,EPL LIMITED,1970411,4486.57
EQUAL200,MIRAEAMC - EQUAL200,746,0.10,,,EQUAL200,MIRAEAMC - EQUAL200,746,0.10
EQUAL50ADD,DSPAMC - DSPNEWETF,13457,44.14,,,EQUAL50ADD,DSPAMC - DSPNEWETF,13457,44.14
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,10110330,6474.61,,,EQUITASBNK,EQUITAS SMALL FIN BNK LTD,10110330,6474.61
ERIS,ERIS LIFESCIENCES LIMITED,71739,1208.26,,,ERIS,ERIS LIFESCIENCES LIMITED,71739,1208.26
ESABINDIA,ESAB INDIA LTD,10626,560.29,,,ESABINDIA,ESAB INDIA LTD,10626,560.29
ESAFSFB,ESAF SMALL FINANCE BANK L,1845206,633.46,,,ESAFSFB,ESAF SMALL FINANCE BANK L,1845206,633.46
ESCORTS,ESCORTS KUBOTA LIMITED,149416,5431.69,,,ESCORTS,ESCORTS KUBOTA LIMITED,149416,5431.69
ESG,MIRAEAMC - MAESGETF,16907,7.32,,,ESG,MIRAEAMC - MAESGETF,16907,7.32
ESILVER,EDELAMC - ESILVER,186975,281.43,,,ESILVER,EDELAMC - ESILVER,186975,281.43
ESSENTIA,INTEGRA ESSENTIA LIMITED,170248,3.62,,,ESSENTIA,INTEGRA ESSENTIA LIMITED,170248,3.62
ESTER,ESTER INDUSTRIES LTD,369267,485.47,,,ESTER,ESTER INDUSTRIES LTD,369267,485.47
ETERNAL,ETERNAL LIMITED,17154944,52783.02,,,ETERNAL,ETERNAL LIMITED,17155045,52783.34
ETHOSLTD,ETHOS LIMITED,22392,604.45,,,ETHOSLTD,ETHOS LIMITED,22392,604.45
EUREKAFORB,EUREKA FORBES LIMITED,104817,598.18,,,EUREKAFORB,EUREKA FORBES LIMITED,104817,598.18
EUROBOND,EURO PANEL PRODUCTS LTD,1487,3.43,,,EUROBOND,EURO PANEL PRODUCTS LTD,1487,3.43
EUROPRATIK,EURO PRATIK SALES LIMITED,2252,7.12,,,EUROPRATIK,EURO PRATIK SALES LIMITED,2252,7.12
EVEREADY,EVEREADY INDS. IND.  LTD.,1217725,4947.78,,,EVEREADY,EVEREADY INDS. IND.  LTD.,1217725,4947.78
EVERESTIND,EVEREST INDUSTRIES LTD,11065,73.02,,,EVERESTIND,EVEREST INDUSTRIES LTD,11065,73.02
EVIETF,ICICIPRAMC - EVIETF,155500,49.48,,,EVIETF,ICICIPRAMC - EVIETF,155500,49.48
EVINDIA,MIRAEAMC - EVINDIA,202940,61.73,,,EVINDIA,MIRAEAMC - EVINDIA,202940,61.73
EXCEL,EXCEL REALTY N INFRA LTD,201,0.00,,,EXCEL,EXCEL REALTY N INFRA LTD,201,0.00
EXCELINDUS,EXCEL INDUSTRIES LTD,28906,358.30,,,EXCELINDUS,EXCEL INDUSTRIES LTD,28906,358.30
EXICOM,EXICOM TELE SYSTEMS LTD,835353,1353.26,,,EXICOM,EXICOM TELE SYSTEMS LTD,835353,1353.26
EXIDEIND,EXIDE INDUSTRIES LTD,6039859,25415.87,,,EXIDEIND,EXIDE INDUSTRIES LTD,6039859,25415.87
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,38410,444.85,,,EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,38410,444.85
EXXARO,EXXARO TILES LIMITED,155576,12.39,,,EXXARO,EXXARO TILES LIMITED,155576,12.39
FABTECH,FABTECH TECHNOLOGIES LTD,35153,85.68,,,FABTECH,FABTECH TECHNOLOGIES LTD,35153,85.68
FACT,FACT LTD,720294,7045.65,,,FACT,FACT LTD,720294,7045.65
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,31018,299.74,,,FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,31018,299.74
FAZE3Q,FAZE THREE LIMITED,65538,343.63,,,FAZE3Q,FAZE THREE LIMITED,65538,343.63
FCL,FINEOTEX CHEMICAL LIMITED,6607513,2060.79,,,FCL,FINEOTEX CHEMICAL LIMITED,6607513,2060.79
FCSSOFT,FCS SOFTWARE SOLN. LTD.,612927,15.89,,,FCSSOFT,FCS SOFTWARE SOLN. LTD.,612927,15.89
FDC,FDC LIMITED,547589,2663.71,,,FDC,FDC LIMITED,547589,2663.71
FEDERALBNK,FEDERAL BANK LTD,2865839,6123.97,,,FEDERALBNK,FEDERAL BANK LTD,2865839,6123.97
FEDFINA,FEDBANK FINANCIAL SER L,3538520,5070.10,,,FEDFINA,FEDBANK FINANCIAL SER L,3538520,5070.10
FIBERWEB,FIBERWEB INDIA LIMITED,6224,2.78,,,FIBERWEB,FIBERWEB INDIA LIMITED,6224,2.78
FIEMIND,FIEM INDUSTRIES LIMITED,114230,2308.33,,,FIEMIND,FIEM INDUSTRIES LIMITED,114230,2308.33
FILATEX,FILATEX INDIA LTD,3476283,1987.16,,,FILATEX,FILATEX INDIA LTD,3476283,1987.16
FILATFASH,FILATEX FASHIONS LIMITED,1597483,8.99,,,FILATFASH,FILATEX FASHIONS LIMITED,1597483,8.99
FINCABLES,FINOLEX CABLES LTD,1162047,10720.87,,,FINCABLES,FINOLEX CABLES LTD,1162047,10720.87
FINEORG,FINE ORGANIC IND. LTD.,32756,1571.01,,,FINEORG,FINE ORGANIC IND. LTD.,32756,1571.01
FINIETF,ICICIPRAMC-ICICIFIN,438653,133.59,,,FINIETF,ICICIPRAMC-ICICIFIN,438653,133.59
FINOPB,FINO PAYMENTS BANK LTD,1420371,4349.10,,,FINOPB,FINO PAYMENTS BANK LTD,1420371,4349.10
FINPIPE,FINOLEX INDUSTRIES LTD,3188708,6940.75,,,FINPIPE,FINOLEX INDUSTRIES LTD,3188708,6940.75
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2274454,8686.60,,,FIRSTCRY,BRAINBEES SOLUTIONS LTD,2274454,8686.60
FISCHER,FISCHER MEDICAL VENTURE L,530394,587.30,,,FISCHER,FISCHER MEDICAL VENTURE L,530394,587.30
FIVESTAR,FIVE-STAR BUS FIN LTD,997230,6331.99,,,FIVESTAR,FIVE-STAR BUS FIN LTD,997230,6331.99
FLAIR,FLAIR WRITING INDUST LTD,226204,745.36,,,FLAIR,FLAIR WRITING INDUST LTD,226204,745.36
FLEXIADD,DSPAMC - FLEXIADD,25,0.00,,,FLEXIADD,DSPAMC - FLEXIADD,25,0.00
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,497813,18476.15,,,FLUOROCHEM,GUJARAT FLUOROCHEM LTD,497813,18476.15
FMCGIETF,ICICIPRAMC - ICICIFMCG,1994369,1194.23,,,FMCGIETF,ICICIPRAMC - ICICIFMCG,1994369,1194.23
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,146299,736.41,,,FMGOETZE,FEDERAL-MOGUL GOETZE (IND,146299,736.41
FOODSIN,FOODS & INNS LIMITED,16898,17.08,,,FOODSIN,FOODS & INNS LIMITED,16898,17.08
FORCEMOT,FORCE MOTORS LIMITED,63424,10521.96,,,FORCEMOT,FORCE MOTORS LIMITED,63424,10521.96
FORTIS,FORTIS HEALTHCARE LTD,894637,8602.88,,,FORTIS,FORTIS HEALTHCARE LTD,894637,8602.88
FOSECOIND,FOSECO INDIA LTD,3796,227.91,,,FOSECOIND,FOSECO INDIA LTD,3796,227.91
FSL,FIRSTSOURCE SOLU. LTD.,1840116,6570.81,,,FSL,FIRSTSOURCE SOLU. LTD.,1840116,6570.81
FUSION,FUSION FINANCE LIMITED,1607667,3870.05,,,FUSION,FUSION FINANCE LIMITED,1607667,3870.05
GABRIEL,GABRIEL INDIA LTD,165499,1642.93,,,GABRIEL,GABRIEL INDIA LTD,165499,1642.93
GAEL,GUJARAT AMBUJA EXPORTS LT,1782671,2220.64,,,GAEL,GUJARAT AMBUJA EXPORTS LT,1782671,2220.64
GAIL,GAIL (INDIA) LTD,15589494,29232.92,,,GAIL,GAIL (INDIA) LTD,15589494,29232.92
GALAPREC,GALA PRECISION ENG LTD,47342,445.43,,,GALAPREC,GALA PRECISION ENG LTD,47342,445.43
GALAXYSURF,GALAXY SURFACTANTS LTD,41716,1025.95,,,GALAXYSURF,GALAXY SURFACTANTS LTD,41716,1025.95
GALLANTT,GALLANTT ISPAT LIMITED,249041,1502.43,,,GALLANTT,GALLANTT ISPAT LIMITED,249041,1502.43
GANDHAR,GANDHAR OIL REFINE IND L,714036,1198.18,,,GANDHAR,GANDHAR OIL REFINE IND L,714036,1198.18
GANDHITUBE,GANDHI SPL. TUBES LTD,35962,321.25,,,GANDHITUBE,GANDHI SPL. TUBES LTD,35962,321.25
GANECOS,GANESHA ECOSPHERE LIMITED,129629,1955.72,,,GANECOS,GANESHA ECOSPHERE LIMITED,129629,1955.72
GANESHBE,GANESH BENZOPLAST LIMITED,405295,456.15,,,GANESHBE,GANESH BENZOPLAST LIMITED,405295,456.15
GANESHCP,GANESH CONSUMER PRODUCT L,6538,18.06,,,GANESHCP,GANESH CONSUMER PRODUCT L,6538,18.06
GANESHHOU,GANESH HOUSING LIMITED,454919,4291.24,,,GANESHHOU,GANESH HOUSING LIMITED,454919,4291.24
GARFIBRES,GARWARE TECH FIBRES LTD,73409,625.65,,,GARFIBRES,GARWARE TECH FIBRES LTD,73409,625.65
GARUDA,GARUDA CONSTRUCT N ENG L,731395,1523.26,,,GARUDA,GARUDA CONSTRUCT N ENG L,731395,1523.26
GATECH,GACM TECHNOLOGIES LIMITED,70936,0.46,,,GATECH,GACM TECHNOLOGIES LIMITED,70936,0.46
GATEWAY,GATEWAY DISTRIPARKS LTD,5094929,3465.43,,,GATEWAY,GATEWAY DISTRIPARKS LTD,5094929,3465.43
GCSL,GRETEX CORPORATE SERVICES,655,1.68,,,GCSL,GRETEX CORPORATE SERVICES,655,1.68
GEECEE,GEECEE VENTURES LIMITED,201,0.77,,,GEECEE,GEECEE VENTURES LIMITED,201,0.77
GEEKAYWIRE,GEEKAY WIRES LIMITED,2170,1.46,,,GEEKAYWIRE,GEEKAY WIRES LIMITED,2170,1.46
GEMAROMA,GEM AROMATICS LIMITED,200629,474.29,,,GEMAROMA,GEM AROMATICS LIMITED,200629,474.29
GENESYS,GENESYS INTL CORPN LTD,687236,4337.62,,,GENESYS,GENESYS INTL CORPN LTD,687236,4337.62
GENUSPAPER,GENUS P&B LIMITED,138039,29.14,,,GENUSPAPER,GENUS P&B LIMITED,138039,29.14
GENUSPOWER,GENUS POWER INFRASTRU LTD,4157930,14997.36,,,GENUSPOWER,GENUS POWER INFRASTRU LTD,4157930,14997.36
GEOJITFSL,GEOJIT FINANCIAL SER L,1824155,1501.99,,,GEOJITFSL,GEOJIT FINANCIAL SER L,1824155,1501.99
GESHIP,THE GE SHPG.LTD,817129,8823.17,,,GESHIP,THE GE SHPG.LTD,817129,8823.17
GFLLIMITED,GFL LIMITED,17670,10.82,,,GFLLIMITED,GFL LIMITED,17670,10.82
GHCL,GHCL LIMITED,674431,4138.95,,,GHCL,GHCL LIMITED,674431,4138.95
GHCLTEXTIL,GHCL TEXTILES LIMITED,88024,75.32,,,GHCLTEXTIL,GHCL TEXTILES LIMITED,88024,75.32
GICHSGFIN,GIC HOUSING FINANCE LTD,1257326,2488.48,,,GICHSGFIN,GIC HOUSING FINANCE LTD,1257326,2488.48
GICRE,GENERAL INS CORP OF INDIA,2416992,9669.25,,,GICRE,GENERAL INS CORP OF INDIA,2416992,9669.25
GILLETTE,GILLETTE INDIA LTD,51836,4953.15,,,GILLETTE,GILLETTE INDIA LTD,51836,4953.15
GILT5YBEES,RELCAPAMC - NETFGILT5Y,10731,6.76,,,GILT5YBEES,RELCAPAMC - NETFGILT5Y,10731,6.76
GIPCL,GUJ IND POW CO. LTD,2625460,5249.34,,,GIPCL,GUJ IND POW CO. LTD,2625460,5249.34
GKENERGY,GK ENERGY LIMITED,42758,92.43,,,GKENERGY,GK ENERGY LIMITED,42758,92.43
GLAND,GLAND PHARMA LIMITED,172885,3390.58,,,GLAND,GLAND PHARMA LIMITED,172885,3390.58
GLAXO,GLAXOSMITHKLINE PHARMA LT,109605,3237.66,,,GLAXO,GLAXOSMITHKLINE PHARMA LT,109605,3237.66
GLENMARK,GLENMARK PHARMACEUTICALS,384665,7576.89,,,GLENMARK,GLENMARK PHARMACEUTICALS,384665,7576.89
GLOBAL,GLOBAL EDUCATION LIMITED,13500,9.57,,,GLOBAL,GLOBAL EDUCATION LIMITED,13500,9.57
GLOBALVECT,GLOBAL VEC HELICORP LTD,1744,4.10,,,GLOBALVECT,GLOBAL VEC HELICORP LTD,1744,4.10
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,582164,428.55,,,GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,582164,428.55
GLOBUSSPR,GLOBUS SPIRITS LTD,178332,2006.69,,,GLOBUSSPR,GLOBUS SPIRITS LTD,178332,2006.69
GLOSTERLTD,GLOSTER LIMITED,4569,30.34,,,GLOSTERLTD,GLOSTER LIMITED,4569,30.34
GLOTTIS,GLOTTIS LIMITED,25975,19.10,,,GLOTTIS,GLOTTIS LIMITED,25975,19.10
GMBREW,G M BREWERIES LTD,84045,931.19,,,GMBREW,G M BREWERIES LTD,84045,931.19
GMDCLTD,GUJARAT MINERAL DEV CORP,6026262,32485.55,,,GMDCLTD,GUJARAT MINERAL DEV CORP,6026262,32485.55
GMMPFAUDLR,GMM PFAUDLER LIMITED,349383,4273.21,,,GMMPFAUDLR,GMM PFAUDLER LIMITED,349383,4273.21
GMRAIRPORT,GMR AIRPORTS LIMITED,13365526,12020.38,,,GMRAIRPORT,GMR AIRPORTS LIMITED,13365526,12020.38
GMRP&UI,GMR POW AND URBAN INFRA L,12627619,14702.45,,,GMRP&UI,GMR POW AND URBAN INFRA L,12627619,14702.45
GNA,GNA AXLES LIMITED,151851,525.21,,,GNA,GNA AXLES LIMITED,151851,525.21
GNFC,GUJ NAR VAL FER & CHEM L,1963076,10759.30,,,GNFC,GUJ NAR VAL FER & CHEM L,1963076,10759.30
GOACARBON,GOA CARBON LIMITED,28767,145.36,,,GOACARBON,GOA CARBON LIMITED,28767,145.36
GOCLCORP,GOCL CORPORATION LIMITED,360758,1389.40,,,GOCLCORP,GOCL CORPORATION LIMITED,360758,1389.40
GOCOLORS,GO FASHION INDIA LTD,160118,1198.40,,,GOCOLORS,GO FASHION INDIA LTD,160118,1198.40
GODAVARIB,GODAVARI BIOREFINERIES L,40321,109.04,,,GODAVARIB,GODAVARI BIOREFINERIES L,40321,109.04
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,677548,22843.61,,,GODFRYPHLP,GODFREY PHILLIPS INDIA LT,677548,22843.61
GODIGIT,GO DIGIT GENERAL INS LTD,207476,747.68,,,GODIGIT,GO DIGIT GENERAL INS LTD,207476,747.68
GODREJAGRO,GODREJ AGROVET LIMITED,904020,6688.67,,,GODREJAGRO,GODREJ AGROVET LIMITED,904020,6688.67
GODREJCP,GODREJ CONSUMER PRODUCTS,519195,6363.27,,,GODREJCP,GODREJ CONSUMER PRODUCTS,519195,6363.27
GODREJIND,GODREJ INDUSTRIES LTD,184497,2121.54,,,GODREJIND,GODREJ INDUSTRIES LTD,184497,2121.54
GODREJPROP,GODREJ PROPERTIES LTD,748969,17210.94,,,GODREJPROP,GODREJ PROPERTIES LTD,748969,17210.94
GOKEX,GOKALDAS EXPORTS LTD.,1264685,10593.85,,,GOKEX,GOKALDAS EXPORTS LTD.,1264685,10593.85
GOKUL,GOKUL REFOILS & SOLV LTD,1597,0.67,,,GOKUL,GOKUL REFOILS & SOLV LTD,1597,0.67
GOKULAGRO,GOKUL AGRO RESOURCES LTD,496191,889.76,,,GOKULAGRO,GOKUL AGRO RESOURCES LTD,496191,889.76
GOLD1,KOTAK GOLD ETF,1208667,1178.58,,,GOLD1,KOTAK GOLD ETF,1208667,1178.58
GOLD360,360ONEAMC - GOLD360,26227,32.80,,,GOLD360,360ONEAMC - GOLD360,26227,32.80
GOLDBEES,NIP IND ETF GOLD BEES,28262725,28126.31,,,GOLDBEES,NIP IND ETF GOLD BEES,28262725,28126.31
GOLDCASE,ZERODHAAMC - GOLDCASE,2722715,514.69,,,GOLDCASE,ZERODHAAMC - GOLDCASE,2722715,514.69
GOLDETF,MIRAEAMC - MAGOLDETF,742656,864.05,,,GOLDETF,MIRAEAMC - MAGOLDETF,742656,864.05
GOLDETFADD,DSPAMC - DSPGOLDETF,21718,25.74,,,GOLDETFADD,DSPAMC - DSPGOLDETF,21718,25.74
GOLDIAM,GOLDIAM INTERNATIONAL LTD,2271548,8582.20,,,GOLDIAM,GOLDIAM INTERNATIONAL LTD,2271548,8582.20
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,3838481,3951.90,,,GOLDIETF,ICICI PRUDENTIAL GOLD ETF,3838481,3951.90
GOLDSHARE,UTI GOLD ETF,1405471,1209.35,,,GOLDSHARE,UTI GOLD ETF,1405471,1209.35
GOLDTECH,AION-TECH SOLUTIONS LTD,1500,1.02,,,GOLDTECH,AION-TECH SOLUTIONS LTD,1500,1.02
GOODLUCK,GOODLUCK INDIA LIMITED,763135,7763.75,,,GOODLUCK,GOODLUCK INDIA LIMITED,763135,7763.75
GOPAL,GOPAL SNACKS LIMITED,749846,2703.95,,,GOPAL,GOPAL SNACKS LIMITED,749846,2703.95
GOYALALUM,GOYAL ALUMINIUMS LIMITED,200,0.01,,,GOYALALUM,GOYAL ALUMINIUMS LIMITED,200,0.01
GPIL,GODAWARI POW & ISP LTD,7997177,18317.63,,,GPIL,GODAWARI POW & ISP LTD,7997177,18317.63
GPPL,GUJARAT PIPAVAV PORT LTD,8935618,17635.33,,,GPPL,GUJARAT PIPAVAV PORT LTD,8935618,17635.33
GPTHEALTH,GPT HEALTHCARE LIMITED,577182,923.80,,,GPTHEALTH,GPT HEALTHCARE LIMITED,577182,923.80
GPTINFRA,GPT INFRAPROJECTS LTD,141583,164.48,,,GPTINFRA,GPT INFRAPROJECTS LTD,141583,164.48
GRANULES,GRANULES INDIA LIMITED,4374212,23084.95,,,GRANULES,GRANULES INDIA LIMITED,4374212,23084.95
GRAPHITE,GRAPHITE INDIA LTD,1540222,9019.45,,,GRAPHITE,GRAPHITE INDIA LTD,1540222,9019.45
GRASIM,GRASIM INDUSTRIES LTD,191413,5277.89,,,GRASIM,GRASIM INDUSTRIES LTD,191413,5277.89
GRAUWEIL,GRAUER & WEIL IND LTD,2000,1.83,,,GRAUWEIL,GRAUER & WEIL IND LTD,2000,1.83
GRAVITA,GRAVITA INDIA LIMITED,661846,11908.97,,,GRAVITA,GRAVITA INDIA LIMITED,661846,11908.97
GREAVESCOT,GREAVES COTTON LTD.,5071854,11311.19,,,GREAVESCOT,GREAVES COTTON LTD.,5071854,11311.19
GREENLAM,GREENLAM INDUSTRIES LTD.,95822,247.39,,,GREENLAM,GREENLAM INDUSTRIES LTD.,95822,247.39
GREENPANEL,GREENPANEL INDUSTRIES LTD,273591,832.51,,,GREENPANEL,GREENPANEL INDUSTRIES LTD,273591,832.51
GREENPLY,GREENPLY INDUSTRIES LTD,443617,1376.69,,,GREENPLY,GREENPLY INDUSTRIES LTD,443617,1376.69
GREENPOWER,ORIENT GREEN POWER CO LTD,4505670,641.76,,,GREENPOWER,ORIENT GREEN POWER CO LTD,4505670,641.76
GRINDWELL,GRINDWELL NORTON LIMITED,72039,1272.08,,,GRINDWELL,GRINDWELL NORTON LIMITED,72039,1272.08
GRINFRA,G R INFRAPROJECTS LIMITED,71156,945.72,,,GRINFRA,G R INFRAPROJECTS LIMITED,71156,945.72
GRMOVER,GRM OVERSEAS LIMITED,2514449,9367.06,,,GRMOVER,GRM OVERSEAS LIMITED,2514449,9367.06
GROWWDEFNC,GROWWAMC - GROWWDEFNC,871122,716.68,,,GROWWDEFNC,GROWWAMC - GROWWDEFNC,871122,716.68
GROWWEV,GROWWAMC - GROWWEV,210244,63.89,,,GROWWEV,GROWWAMC - GROWWEV,210244,63.89
GROWWGOLD,GROWWAMC - GROWWGOLD,264770,320.11,,,GROWWGOLD,GROWWAMC - GROWWGOLD,264770,320.11
GROWWLIQID,GROWWAMC - GROWWLIQID,2003,2.12,,,GROWWLIQID,GROWWAMC - GROWWLIQID,2003,2.12
GROWWLOVOL,GROWWAMC - GROWWLOVOL,3438,0.36,,,GROWWLOVOL,GROWWAMC - GROWWLOVOL,3438,0.36
GROWWMOM50,GROWWAMC - GROWWMOM50,180351,19.57,,,GROWWMOM50,GROWWAMC - GROWWMOM50,180351,19.57
GROWWN200,GROWWAMC - GROWWN200,32231,3.69,,,GROWWN200,GROWWAMC - GROWWN200,32231,3.69
GROWWNET,GROWWAMC - GROWWNET,163151,17.47,,,GROWWNET,GROWWAMC - GROWWNET,163151,17.47
GROWWNIFTY,GROWWAMC - GROWWNIFTY,1837,0.19,,,GROWWNIFTY,GROWWAMC - GROWWNIFTY,1837,0.19
GROWWNXT50,GROWWAMC - GROWWNXT50,300,0.21,,,GROWWNXT50,GROWWAMC - GROWWNXT50,300,0.21
GROWWPOWER,GROWWAMC - GROWWPOWER,117437,12.19,,,GROWWPOWER,GROWWAMC - GROWWPOWER,117437,12.19
