sebi_report_as_on_reporting_date_29dec2025,unnamed_1,unnamed_2,unnamed_3
DBOL,DHAMPUR BIO ORGANICS LTD,34754,30.81
DBREALTY,VALOR ESTATE LIMITED,6081998,9668.25
DCAL,DISHMAN CARBO AMCIS LTD,783010,2048.83
DCBBANK,DCB BANK LIMITED,3838420,5759.55
DCI,DC INFOTECH AND COMUN LTD,36315,92.23
DCM,DCM LTD,8026,9.54
DCMNVL,DCM NOUVELLE LIMITED,1766,3.42
DCMSHRIRAM,DCM SHRIRAM LIMITED,121335,1608.08
DCMSRIND,DCM SHRIRAM IND LTD,48196,84.35
DCW,DCW LTD,3861232,2751.77
DCXINDIA,DCX SYSTEMS LIMITED,3237167,7955.56
DDEVPLSTIK,DDEV PLASTIKS IND LTD,410789,1234.76
DECCANCE,DECCAN CEMENTS LIMITED,182997,1673.50
DEEDEV,DEE DEVELOPMENT ENG LTD,284918,730.58
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,690923,8988.54
DEEPAKNTR,DEEPAK NITRITE LTD,578080,11074.25
DEEPINDS,DEEP INDUSTRIES LIMITED,646564,3137.59
DELHIVERY,DELHIVERY LIMITED,1954056,8606.58
DELTACORP,DELTA CORP LIMITED,9761178,8730.84
DEN,DEN NETWORKS LTD,3004395,1144.33
DENORA,DE NORA INDIA LIMITED,4389,40.54
DENTA,DENTA WATER N INFRA SOL L,518984,2023.96
DEVIT,DEV INFO TECHNOLOGY LTD,16123,8.80
DEVX,DEV ACCELERATOR LIMITED,18406,7.53
DEVYANI,DEVYANI INTERNATIONAL LTD,11314325,18521.17
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,884987,1315.40
DHANBANK,DHANLAXMI BANK LIMITED,417970,112.49
DHANI,DHANI SERVICES LIMITED,31928,15.61
DHANUKA,DHANUKA AGRITECH LTD,99564,1431.85
DHARMAJ,DHARMAJ CROP GUARD LTD,15568,42.63
DHUNINV,DHUNSERI INVESTMENTS LTD,795,11.55
DIACABS,DIAMOND POWER INFRA LTD,3871584,5826.44
DIAMINESQ,DIAMINES & CHEMICALS LTD,160,0.46
DIAMONDYD,PRATAAP SNACKS LIMITED,1196030,12649.51
DIFFNKG,DIFFUSION ENGINEERS LTD,152694,541.80
DIGISPICE,DIGISPICE TECHNOLOGIES LT,690,0.23
DIGITIDE,DIGITIDE SOLUTIONS LTD,471286,888.87
DISHTV,DISH TV INDIA LTD.,4807127,223.04
DIVGIITTS,DIVGI TORQTRANSFER SYST L,8557,56.12
DIVISLAB,DIVI S LABORATORIES LTD,191766,12437.53
DIVOPPBEES,NIP IND ETF DIV OPP,88757,75.08
DIXON,DIXON TECHNO (INDIA) LTD,628142,89913.92
DJML,DJ MEDIAPRINT & LOG LTD,81701,54.22
DLF,DLF LIMITED,4779132,36707.35
DLINKINDIA,D-LINK INDIA LTD,364181,1738.34
DMART,AVENUE SUPERMARTS LIMITED,564852,23559.97
DMCC,DMCC SPECIALITY CHEMICALS,18210,54.01
DODLA,DODLA DAIRY LIMITED,55672,748.55
DOLATALGO,DOLAT ALGOTECH LIMITED,390552,351.42
DOLLAR,DOLLAR INDUSTRIES LIMITED,150040,595.19
DOMS,DOMS INDUSTRIES LIMITED,84263,2225.60
DONEAR,DONEAR IND. LIMITED,28449,29.96
DPABHUSHAN,D. P. ABHUSHAN LIMITED,11185,171.34
DPSCLTD,DPSC LIMITED,45195,8.20
DPWIRES,D P WIRES LIMITED,27962,66.18
DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,3625,0.76
DREAMFOLKS,DREAMFOLKS SERVICES LTD,69975,111.14
DREDGECORP,DREDGING CORP OF INDIA,165504,1504.11
DRREDDY,DR. REDDY S LABORATORIES,470180,6037.27
DSSL,DYNACONS SYS & SOLN LTD,67551,714.16
DTIL,DHUNSERI TEA & IND. LTD.,4550,9.17
DUCON,DUCON INFRATECHNOLOGIES L,158571,9.30
DVL,DHUNSERI VENTURES LIMITED,36271,119.44
DWARKESH,DWARIKESH SUGAR IND LTD,2415799,1264.51
DYCL,DYNAMIC CABLES LIMITED,307116,1219.76
DYNAMATECH,DYNAMATIC TECHNOLOGIES,85554,6669.64
DYNPRO,DYNEMIC PRODUCTS LIMITED,8129,25.03
E2E,E2E NETWORKS LIMITED,18583,389.40
EASEMYTRIP,EASY TRIP PLANNERS LTD,54917467,6554.51
EBBETF0430,EDELAMC - EBBETF0430,601,9.22
EBBETF0431,EDELAMC - EBBETF0431,15,0.21
EBBETF0433,EDELAMC - EBBETF0433,35,0.44
EBGNG,GNG ELECTRONICS LIMITED,210181,726.98
ECAPINSURE,EDELAMC - ECAPINSURE,60520,14.19
ECLERX,ECLERX SERVICES LTD,26481,1080.21
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,261741,687.47
EDELWEISS,EDELWEISS FIN SERV LTD,14136119,15569.86
EFCIL,EFC (I) LIMITED,1728002,5096.91
EGOLD,EDELAMC - EGOLD,95403,108.42
EICHERMOT,EICHER MOTORS LTD,98665,6748.37
EIDPARRY,EID PARRY INDIA LTD,321419,3353.16
EIEL,ENVIRO INFRA ENGINEERS L,3570388,8824.60
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,39023,150.10
EIHOTEL,EIH LIMITED,573284,2242.34
EIMCOELECO,EIMCO ELECON (INDIA) LTD,47206,921.06
EKC,EVEREST KANTO CYLINDERLTD,1170593,1650.66
ELDEHSG,ELDECO HSG & IND LTD.,655,5.50
ELECON,ELECON ENG. CO. LTD,1300355,7616.15
ELECTCAST,ELECTROSTEEL CASTINGS LTD,8092831,8163.88
ELECTHERM,ELECTROTHERM (I) LTD.,16567,160.20
ELGIEQUIP,ELGI EQUIPMENTS LTD,1598421,8116.04
ELIN,ELIN ELECTRONICS LIMITED,159218,317.06
ELLEN,ELLENBARRIE INDUS GASES L,360791,1766.31
ELM250,EDELAMC - ELM250,5295,0.89
EMAMILTD,EMAMI LIMITED,602645,3474.13
EMAMIPAP,EMAMI PAPER MILLS LIMITED,184201,183.07
EMBDL,EMBASSY DEVELOPMENTS LTD,5713117,6017.27
EMCURE,EMCURE PHARMACEUTICALS L,103564,1442.39
EMIL,ELECTRONICS MART IND LTD,2584956,3511.38
EMKAY,EMKAY GLOBAL FIN SERV LTD,51,0.20
EMMBI,EMMBI INDUSTRIES LIMITED,2151,2.52
EMSLIMITED,EMS LIMITED,1260898,7015.28
EMUDHRA,EMUDHRA LIMITED,199572,1367.99
EMULTIMQ,EDELAMC - EMULTIMQ,48602,20.68
ENDURANCE,ENDURANCE TECHNO. LTD.,139290,3888.11
ENERGY,MIRAEAMC - ENERGY,10596,3.74
ENGINERSIN,ENGINEERS INDIA LTD,11238800,23922.23
ENIL,ENTERTAIN NET. IND. LTD.,60669,86.33
ENRIN,SIEMENS ENERGY INDIA LTD,588179,17139.59
ENTERO,ENTERO HEALTHCARE SOLU L,431173,4728.95
EPACK,EPACK DURABLE LIMITED,1935089,6362.52
EPACKPEB,EPACK PREFAB TECHN LTD,559408,1675.64
EPIGRAL,EPIGRAL LIMITED,274291,4746.27
EPL,EPL LIMITED,1760701,3975.24
EQUAL200,MIRAEAMC - EQUAL200,9602,1.29
EQUAL50ADD,DSPAMC - DSPNEWETF,11575,39.19
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,9737616,6290.94
ERIS,ERIS LIFESCIENCES LIMITED,69906,1150.47
ESABINDIA,ESAB INDIA LTD,5121,292.08
ESAFSFB,ESAF SMALL FINANCE BANK L,1767779,592.44
ESCORTS,ESCORTS KUBOTA LIMITED,109943,3965.22
ESG,MIRAEAMC - MAESGETF,20635,8.99
ESILVER,EDELAMC - ESILVER,77943,141.34
ESSENTIA,INTEGRA ESSENTIA LIMITED,168746,3.57
ESTER,ESTER INDUSTRIES LTD,324968,410.98
ETERNAL,ETERNAL LIMITED,24807963,74322.14
ETHOSLTD,ETHOS LIMITED,20695,583.69
EUREKAFORB,EUREKA FORBES LIMITED,202967,1290.40
EUROBOND,EURO PANEL PRODUCTS LTD,1497,3.43
EUROPRATIK,EURO PRATIK SALES LIMITED,85110,297.41
EVEREADY,EVEREADY INDS. IND.  LTD.,862369,3285.14
EVERESTIND,EVEREST INDUSTRIES LTD,9526,59.90
EVIETF,ICICIPRAMC - EVIETF,47324,14.96
EVINDIA,MIRAEAMC - EVINDIA,213766,65.49
EXCEL,EXCEL REALTY N INFRA LTD,10201,0.14
EXCELINDUS,EXCEL INDUSTRIES LTD,23058,278.09
EXICOM,EXICOM TELE SYSTEMS LTD,926205,1343.83
EXIDEIND,EXIDE INDUSTRIES LTD,5726559,23649.18
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,40323,464.88
EXXARO,EXXARO TILES LIMITED,125720,10.16
FABTECH,FABTECH TECHNOLOGIES LTD,465092,1060.13
FACT,FACT LTD,665358,6421.42
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,46286,387.47
FAZE3Q,FAZE THREE LIMITED,55541,284.35
FCL,FINEOTEX CHEMICAL LIMITED,7431697,2308.05
FCSSOFT,FCS SOFTWARE SOLN. LTD.,636182,16.15
FDC,FDC LIMITED,530009,2490.80
FEDERALBNK,FEDERAL BANK LTD,2176786,4989.25
FEDFINA,FEDBANK FINANCIAL SER L,3591009,5141.59
FIBERWEB,FIBERWEB INDIA LIMITED,997,0.46
FIEMIND,FIEM INDUSTRIES LIMITED,77525,1658.10
FILATEX,FILATEX INDIA LTD,3627919,1964.78
FILATFASH,FILATEX FASHIONS LIMITED,8830116,37.47
FINCABLES,FINOLEX CABLES LTD,1147895,10249.21
FINEORG,FINE ORGANIC IND. LTD.,31160,1471.93
FINIETF,ICICIPRAMC-ICICIFIN,581553,182.22
FINKURVE,FINKURVE FINANCIAL SERV L,2400,2.49
FINOPB,FINO PAYMENTS BANK LTD,1420434,4241.77
FINPIPE,FINOLEX INDUSTRIES LTD,3218467,6718.70
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2817576,9932.36
FISCHER,FISCHER MEDICAL VENTURE L,929340,565.71
FIVESTAR,FIVE-STAR BUS FIN LTD,1639130,9976.46
FLAIR,FLAIR WRITING INDUST LTD,215161,698.60
FLEXIADD,DSPAMC - FLEXIADD,22950,2.49
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,445813,16322.60
FMCGIETF,ICICIPRAMC - ICICIFMCG,2599175,1545.33
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,189507,935.86
FOCUS,FOCUS LIGHTG & FIXTRS LTD,65285,50.35
FOODSIN,FOODS & INNS LIMITED,66401,53.25
FORCEMOT,FORCE MOTORS LIMITED,45747,7571.43
FORTIS,FORTIS HEALTHCARE LTD,1556371,14747.42
FOSECOIND,FOSECO INDIA LTD,2927,172.41
FSL,FIRSTSOURCE SOLU. LTD.,1793229,6376.43
FUSION,FUSION FINANCE LIMITED,1451482,3522.71
GABRIEL,GABRIEL INDIA LTD,256571,2534.68
GAEL,GUJARAT AMBUJA EXPORTS LT,1248113,1650.21
GAIL,GAIL (INDIA) LTD,15434612,28315.13
GALAPREC,GALA PRECISION ENG LTD,35707,326.87
GALAXYSURF,GALAXY SURFACTANTS LTD,40192,929.95
GALLANTT,GALLANTT ISPAT LIMITED,362323,2179.57
GANDHAR,GANDHAR OIL REFINE IND L,687376,1134.20
GANDHITUBE,GANDHI SPL. TUBES LTD,23986,205.28
GANECOS,GANESHA ECOSPHERE LIMITED,179120,2032.22
GANESHBE,GANESH BENZOPLAST LIMITED,372024,419.70
GANESHCP,GANESH CONSUMER PRODUCT L,65739,160.80
GANESHHOU,GANESH HOUSING LIMITED,462032,4299.25
GANGAFORGE,GANGA FORGING LIMITED,10050,0.29
GARFIBRES,GARWARE TECH FIBRES LTD,75989,608.74
GARUDA,GARUDA CONSTRUCT N ENG L,1206133,2551.74
GATEWAY,GATEWAY DISTRIPARKS LTD,4924702,3294.03
GEECEE,GEECEE VENTURES LIMITED,3229,11.50
GEEKAYWIRE,GEEKAY WIRES LIMITED,1606,0.71
GEMAROMA,GEM AROMATICS LIMITED,498223,861.44
GENCON,GENERIC ENG CONS PROJ LTD,1000,0.45
GENESYS,GENESYS INTL CORPN LTD,821992,4649.38
GENUSPAPER,GENUS P&B LIMITED,148716,30.14
GENUSPOWER,GENUS POWER INFRASTRU LTD,3393417,12030.56
GEOJITFSL,GEOJIT FINANCIAL SER L,1688848,1373.64
GESHIP,THE GE SHPG.LTD,628697,7005.57
GFLLIMITED,GFL LIMITED,14842,8.40
GHCL,GHCL LIMITED,408362,2503.90
GHCLTEXTIL,GHCL TEXTILES LIMITED,208273,164.04
GICHSGFIN,GIC HOUSING FINANCE LTD,1215145,2215.50
GICRE,GENERAL INS CORP OF INDIA,2130001,8481.38
GILLETTE,GILLETTE INDIA LTD,52558,4833.77
GILT10BETA,UTIAMC-GILT10BETA,4206,1.10
GILT5BETA,UTIAMC-GILT5BETA,4019,2.57
GILT5YBEES,RELCAPAMC - NETFGILT5Y,2836,1.79
GIPCL,GUJ IND POW CO. LTD,2602980,4902.05
GKENERGY,GK ENERGY LIMITED,612653,982.01
GLAND,GLAND PHARMA LIMITED,183650,3513.80
GLAXO,GLAXOSMITHKLINE PHARMA LT,118331,3355.82
GLENMARK,GLENMARK PHARMACEUTICALS,278093,5579.33
GLOBALVECT,GLOBAL VEC HELICORP LTD,2086,4.81
GLOBE,GLOBE ENTERPRISE (I) LTD,8500,0.25
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,796648,556.48
GLOBUSSPR,GLOBUS SPIRITS LTD,172956,1899.94
GLOSTERLTD,GLOSTER LIMITED,11564,75.36
GLOTTIS,GLOTTIS LIMITED,209941,135.52
GMBREW,G M BREWERIES LTD,185817,2050.44
GMDCLTD,GUJARAT MINERAL DEV CORP,6065124,32369.00
GMMPFAUDLR,GMM PFAUDLER LIMITED,209022,2559.99
GMRAIRPORT,GMR AIRPORTS LIMITED,11427488,11163.04
GMRP&UI,GMR POW AND URBAN INFRA L,13540959,15798.95
GNA,GNA AXLES LIMITED,163671,556.17
GNFC,GUJ NAR VAL FER & CHEM L,1808859,9868.20
GOACARBON,GOA CARBON LIMITED,25733,126.60
GOCLCORP,GOCL CORPORATION LIMITED,375321,1407.36
GOCOLORS,GO FASHION INDIA LTD,238228,1475.83
GODAVARIB,GODAVARI BIOREFINERIES L,87412,233.10
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,554047,18485.37
GODIGIT,GO DIGIT GENERAL INS LTD,197205,705.58
GODREJAGRO,GODREJ AGROVET LIMITED,1013229,6935.44
GODREJCP,GODREJ CONSUMER PRODUCTS,392621,4867.23
GODREJIND,GODREJ INDUSTRIES LTD,200391,2240.96
GODREJPROP,GODREJ PROPERTIES LTD,791481,17794.38
GOKEX,GOKALDAS EXPORTS LTD.,1530874,13026.75
GOKUL,GOKUL REFOILS & SOLV LTD,1085,0.45
GOKULAGRO,GOKUL AGRO RESOURCES LTD,578907,1124.47
GOLD1,KOTAK GOLD ETF,1292425,1312.28
GOLD360,360ONEAMC - GOLD360,150121,195.81
GOLDADD,DSPAMC - DSPGOLD,40967,53.22
GOLDBEES,NIP IND ETF GOLD BEES,26539013,28128.60
GOLDBETA,UTIAMC-UTIGOLDBETA,1136197,950.60
GOLDCASE,ZERODHAAMC - GOLDCASE,3334745,678.37
GOLDETF,MIRAEAMC - MAGOLDETF,906169,1118.44
GOLDIAM,GOLDIAM INTERNATIONAL LTD,1968280,7425.24
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,4117004,4502.86
GOLDTECH,AION-TECH SOLUTIONS LTD,1200,0.81
GOODLUCK,GOODLUCK INDIA LIMITED,751513,7511.38
GOPAL,GOPAL SNACKS LIMITED,749383,2656.68
GPIL,GODAWARI POW & ISP LTD,9908668,23339.74
GPPL,GUJARAT PIPAVAV PORT LTD,7678082,15897.37
GPTHEALTH,GPT HEALTHCARE LIMITED,965722,1452.88
GPTINFRA,GPT INFRAPROJECTS LTD,429520,478.62
GRANULES,GRANULES INDIA LIMITED,2733143,15328.28
GRAPHITE,GRAPHITE INDIA LTD,1705482,9877.38
GRASIM,GRASIM INDUSTRIES LTD,207666,5799.89
GRAVITA,GRAVITA INDIA LIMITED,485744,8902.23
GREAVESCOT,GREAVES COTTON LTD.,5383170,11550.17
GREENLAM,GREENLAM INDUSTRIES LTD.,87216,222.75
GREENPANEL,GREENPANEL INDUSTRIES LTD,328656,931.19
GREENPLY,GREENPLY INDUSTRIES LTD,482545,1446.57
GREENPOWER,ORIENT GREEN POWER CO LTD,5643168,765.95
GRINDWELL,GRINDWELL NORTON LIMITED,68562,1182.93
GRINFRA,G R INFRAPROJECTS LIMITED,78639,990.87
GRMOVER,GRM OVERSEAS LIMITED,8068360,10999.85
GROWW,BILLIONBRAINS GARAGE VN L,6439364,10526.93
GROWWDEFNC,GROWWAMC - GROWWDEFNC,1046014,845.27
GROWWEV,GROWWAMC - GROWWEV,159386,48.83
GROWWGOLD,GROWWAMC - GROWWGOLD,314833,409.29
GROWWLIQID,GROWWAMC - GROWWLIQID,2749,2.93
GROWWLOVOL,GROWWAMC - GROWWLOVOL,5238,0.56
GROWWMOM50,GROWWAMC - GROWWMOM50,121593,13.13
GROWWN200,GROWWAMC - GROWWN200,58576,6.82
GROWWNET,GROWWAMC - GROWWNET,120184,12.91
GROWWNIFTY,GROWWAMC - GROWWNIFTY,69630,7.27
GROWWNXT50,GROWWAMC - GROWWNXT50,3258,2.24
GROWWPOWER,GROWWAMC - GROWWPOWER,285116,28.43
GROWWRAIL,GROWWAMC - GROWWRAIL,2718597,972.75
GROWWRLTY,GROWWAMC - GROWWRLTY,38379,3.86
GROWWSLVR,GROWWAMC - GROWWSLVR,608511,1344.46
GRPLTD,GRP LIMITED,4443,98.16
GRSE,GARDEN REACH SHIP&ENG LTD,1787560,46656.79
GRWRHITECH,GARWARE HI-TECH FILMS LTD,134170,5042.66
GSEC10IETF,ICICIPRAMC - ICICI10GS,1137,2.94
GSEC10YEAR,MIRAEAMC - MAGS813ETF,437,0.13
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,334,0.21
GSFC,GUJ STATE FERT & CHEM LTD,7390789,15057.88
GSLSU,GLOBAL SURFACES LIMITED,78200,103.74
GSPL,GUJARAT STATE PETRO LTD,847785,2767.79
GSS,GSS INFOTECH LIMITED,24634,6.27
GTL,GTL LTD,94593,11.50
GTLINFRA,GTL INFRA.LTD,7477622,113.55
GTPL,GTPL HATHWAY LIMITED,44290,52.07
GUFICBIO,GUFIC BIOSCIENCES LTD.,111693,404.22
GUJALKALI,GUJARAT ALKALIES & CHEM,354468,2192.51
GUJAPOLLO,GUJ. APOLLO IND. LTD.,2,0.01
GUJGASLTD,GUJARAT GAS LIMITED,659123,2978.78
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1161582,4806.42
GULFOILLUB,GULF OIL LUB. IND. LTD.,137080,1695.55
GULFPETRO,GP PETROLEUMS LIMITED,61448,25.43
GULPOLY,GULSHAN POLYOLS LIMITED,249112,410.01
GVKPIL,GVK POW. & INFRA LTD.,20000,1.93
GVPIL,GE POWER INDIA LIMITED,510103,1754.06
GVT&D,GE VERNOVA T&D INDIA LTD,161608,4818.69
HAL,HINDUSTAN AERONAUTICS LTD,3425731,160348.04
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,2946097,19036.28
HAPPYFORGE,HAPPY FORGINGS LIMITED,107422,1091.41
HARDWYN,HARDWYN INDIA LIMITED,463369,81.54
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,594450,2868.94
HARRMALAYA,HARRISON MALAYALAM LTD,9870,20.07
HARSHA,HARSHA ENGINEERS INT LTD,1040063,4668.56
HATHWAY,HATHWAY CABLE & DATACOM,28718261,4421.65
HATSUN,HATSUN AGRO PRODUCT LTD.,45160,466.64
HAVELLS,HAVELLS INDIA LIMITED,852969,13100.58
HBLENGINE,HBL ENGINEERING LTD,4891621,42376.33
HCC,HINDUSTAN CONSTRUCTION CO,48611614,10618.86
HCG,HEALTHCARE GLOB. ENT. LTD,255662,1634.55
HCL-INSYS,HCL INFOSYSTEMS LTD,425,0.07
HCLTECH,HCL TECHNOLOGIES LTD,905743,14885.99
HDBFS,HDB FINANCIAL SERVICES L,454962,3449.21
HDFCAMC,HDFC AMC LIMITED,412252,11532.53
HDFCBANK,HDFC BANK LTD,3244489,31078.20
HDFCBSE500,HDFCAMC - HDFCBSE500,11126,4.19
HDFCGOLD,HDFC GOLD ETF,3179738,3442.87
HDFCGROWTH,HDFCAMC - HDFCGROWTH,5051,6.29
HDFCLIFE,HDFC LIFE INS CO LTD,868981,6594.09
HDFCLIQUID,HDFCAMC - HDFCLIQUID,3,0.03
HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,31708,6.67
HDFCMID150,HDFCAMC - HDFCMID150,616146,132.19
HDFCMOMENT,HDFCAMC - HDFCMOMENT,352652,117.53
HDFCNEXT50,HDFCAMC - HDFCNEXT50,60511,42.69
HDFCNIF100,HDFCAMC - HDFCNIF100,25423,6.79
HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,87754,50.93
HDFCNIFIT,HDFCAMC - HDFCNIFIT,106238,40.07
HDFCNIFTY,HDFCAMC - HDFCNIFTY,52595,148.96
HDFCPSUBK,HDFCAMC HDFCPSUBK,41229,34.18
HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,75306,21.40
HDFCQUAL,HDFCAMC - HDFCQUAL,20134,11.82
HDFCSENSEX,HDFCAMC - HDFCSENSEX,19057,17.45
HDFCSILVER,HDFCAMC - HDFCSILVER,4641500,9074.18
HDFCSML250,HDFCAMC - HDFCSML250,3376178,5733.25
HDFCVALUE,HDFCAMC - HDFCVALUE,1260,1.74
HEALTHADD,DSPAMC - HEALTHADD,100,0.15
HEALTHIETF,ICICIPRAMC - ICICIPHARM,190558,287.58
HEALTHY,BIRLASLAMC - HEALTHY,241974,36.32
HEG,HEG LTD,1341565,7381.09
HEIDELBERG,HEIDELBERGCEMENT (I) LTD,759306,1552.62
HEMIPROP,HEMISPHERE PROP IND LTD,3140042,4749.58
HERANBA,HERANBA INDUSTRIES LTD,128279,412.06
HERCULES,HERCULES INVESTMENTS LTD,26802,50.01
HERITGFOOD,HERITAGE FOODS LTD,1025938,5049.81
HEROMOTOCO,HERO MOTOCORP LIMITED,224150,12512.90
HESTERBIO,HESTER BIOSCIENCES LTD,7514,143.60
HEUBACHIND,HEUBACH COLORANTS IND LTD,31826,170.83
HEXATRADEX,HEXA TRADEX LIMITED,200,0.32
HEXT,HEXAWARE TECHNOLOGIES LTD,276397,2132.00
HFCL,HFCL LIMITED,57785246,45838.45
HGINFRA,H.G.INFRA ENGINEERING LTD,517935,5124.87
HGS,HINDUJA GLOBAL SOLS. LTD.,135251,775.52
HIKAL,HIKAL LIMITED,1429023,4230.09
HILINFRA,HIGHWAY INFRASTRUCTURE L,248712,168.96
HILTON,HILTON METAL FORGING LTD,4430,2.73
HIMATSEIDE,HIMATSINGKA SEIDE LTD,3123909,4286.93
HINDALCO,HINDALCO  INDUSTRIES  LTD,1874524,14690.49
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,3259,15.28
HINDCON,HINDCON CHEMICALS LIMITED,821,0.26
HINDCOPPER,HINDUSTAN COPPER LTD,16312478,64779.82
HINDMOTORS,HINDUSTAN MOTORS LIMITED,5000,1.07
HINDOILEXP,HINDUSTAN OIL EXPLORATION,4287728,8067.18
HINDPETRO,HINDUSTAN PETROLEUM CORP,1394703,6052.34
HINDUNILVR,HINDUSTAN UNILEVER LTD.,727678,17833.60
HINDWAREAP,HINDWARE HME INOVATON LTD,1775909,5519.28
HINDZINC,HINDUSTAN ZINC LIMITED,7051624,39008.18
HIRECT,HIND RECTIFIER LIMITED,41933,690.22
HISARMETAL,HISAR METAL IND. LIMITED,1364,2.73
HITECH,HI-TECH PIPES LIMITED,7264383,8072.05
HITECHCORP,HITECH CORPORATION LTD,848,1.73
HLEGLAS,HLE GLASCOAT LIMITED,221876,1132.45
HLVLTD,HLV LIMITED,439334,59.40
HMAAGRO,HMA AGRO INDUSTRIES LTD,607223,196.90
HMVL,HINDUSTAN MEDIA VENT LTD,38171,31.11
HNDFDS,HINDUSTAN FOODS LIMITED,89420,481.68
HNGSNGBEES,NIP IND ETF HANGSENG BEES,419668,2070.70
HOMEFIRST,HOME FIRST FIN CO IND LTD,333992,4084.72
HONASA,HONASA CONSUMER LIMITED,710857,2039.97
HONAUT,HONEYWELL AUTOMATION IND,11104,4251.34
HONDAPOWER,HONDA I POWER PRODUCT LTD,16559,463.02
HPAL,HP ADHESIVES LIMITED,94935,63.26
HPL,HPL ELECTRIC & POWER LTD,730751,3758.08
HSCL,HIMADRI SPECIALITY CHEM L,3923763,19056.04
HTMEDIA,HT MEDIA LIMITED,36293,8.97
HUBTOWN,HUBTOWN LIMITED,3783759,10841.06
HUDCO,HSG & URBAN DEV CORPN LTD,11181729,26859.78
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,1284972,4280.35
HYUNDAI,HYUNDAI MOTOR INDIA LTD,591730,14478.46
IBULLSLTD,INDIABULLS LIMITED,108191,5.06
ICEMAKE,ICE MAKE REFRIGERAT LTD,21028,172.29
ICICIB22,ICICIPRAMC - BHARATIWIN,307867,349.53
ICICIBANK,ICICI BANK LTD.,3710936,51190.34
ICICIGI,ICICI LOMBARD GIC LIMITED,160062,3218.15
ICICIPRULI,ICICI PRU LIFE INS CO LTD,421783,2720.28
ICIL,INDO COUNT INDUSTRIES LTD,912113,2722.57
ICRA,ICRA LIMITED,5915,379.91
IDBI,IDBI BANK LIMITED,41400811,39856.65
IDEA,VODAFONE IDEA LIMITED,518454315,50129.13
IDEAFORGE,IDEAFORGE TECHNO LTD,1287319,6727.74
IDFCFIRSTB,IDFC FIRST BANK LIMITED,40173194,29416.07
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,9137,27.13
IEX,INDIAN ENERGY EXC LTD,10911424,16879.66
IFBAGRO,IFB AGRO INDUSTRIES LTD,13775,189.52
IFBIND,IFB INDUSTRIES LTD,284687,4732.28
IFCI,IFCI LTD,21156060,12245.90
IFGLEXPOR,IFGL REFRACTORIES LIMITED,37456,96.04
IGARASHI,IGARASHI MOTORS INDIA LTD,174406,899.77
IGCL,INDOGULF CROPSCIENCES LTD,336959,361.80
IGIL,INTERNATIO GEMM INS (I) L,936488,3557.89
IGL,INDRAPRASTHA GAS LTD,3432689,7051.56
IGPL,I G PETROCHEMICALS LTD,75256,383.56
IIFL,IIFL FINANCE LIMITED,1363954,6815.97
IIFLCAPS,IIFL CAPITAL SERVICES LTD,2412189,7844.41
IKIO,IKIO TECHNOLOGIES LIMITED,299446,698.54
IKS,INVENTURUS KNOWLEDGE SO L,300492,4855.56
IMAGICAA,IMAGICAAWORLD ENT LTD,2769375,1704.46
IMFA,INDIAN METALS & FERRO,246373,2829.81
IMPAL,IND MOTOR PART & ACC LTD,176,1.99
INDBANK,INDBANK MERCH BANK,5397,2.02
INDGN,INDEGENE LIMITED,971941,5548.53
INDHOTEL,THE INDIAN HOTELS CO. LTD,3314585,25145.94
INDIACEM,THE INDIA CEMENTS LIMITED,445480,1700.46
INDIAGLYCO,INDIA GLYCOLS LTD,981379,8871.30
INDIAMART,INDIAMART INTERMESH LTD,93158,2288.70
INDIANB,INDIAN BANK,1081611,8637.85
INDIANHUME,INDIAN HUME PIPE CO. LTD.,57792,243.01
INDIASHLTR,INDIA SHELTER FIN CORP L,240926,2125.95
INDIGO,INTERGLOBE AVIATION LTD,700951,37442.85
INDIGOPNTS,INDIGO PAINTS LIMITED,121328,1475.18
INDIQUBE,INDIQUBE SPACES LIMITED,94036,216.14
INDNIPPON,INDIA NIPPON ELECT  LTD,69420,617.92
