sebi_report_as_on_reporting_date_20oct2025,unnamed_1,unnamed_2,unnamed_3
SUBEXLTD,SUBEX LTD,931906,151.73
SUBROS,SUBROS LIMITED,193654,2028.16
SUDARSCHEM,SUDARSHAN CHEMICAL INDS L,236081,2851.27
SUKHJITS,SUKHJIT STARCH & CHEM LTD,1710,3.51
SULA,SULA VINEYARDS LIMITED,2368781,7339.15
SUMICHEM,SUMITOMO CHEM INDIA LTD,638733,3588.65
SUMIT,SUMIT WOODS LIMITED,3000,2.59
SUMMITSEC,SUMMIT SECURITIES LTD,18877,408.13
SUNCLAY,SUNDARAM CLAYTON LIMITED,31992,574.33
SUNDARAM,SUNDARAM MULTI PAP LTD,34332,0.73
SUNDARMFIN,SUNDARAM FINANCE LTD,36544,1727.61
SUNDRMBRAK,SUNDARAM BRAK LININGS LTD,0,0.00
SUNDRMFAST,SUNDRAM FASTENERS LTD,102423,1073.63
SUNDROP,SUNDROP BRANDS LIMITED,90236,714.47
SUNFLAG,SUNFLAG IRON AND STEEL CO,636911,1818.26
SUNPHARMA,SUN PHARMACEUTICAL IND L,530657,8948.09
SUNTECK,SUNTECK REALTY LIMITED,1248383,5711.57
SUNTV,SUN TV NETWORK LIMITED,571149,3463.20
SUPERHOUSE,SUPERHOUSE LIMITED,2578,4.80
SUPRAJIT,SUPRAJIT ENGINEERING LTD,270702,1279.86
SUPREME,SUPREME HOLDIN N HOSP I L,11640,9.11
SUPREMEIND,SUPREME INDUSTRIES LTD,168842,7493.08
SUPRIYA,SUPRIYA LIFESCIENCE LTD,439684,3087.71
SURAJEST,SURAJ ESTATE DEVELOPERS L,1211925,4031.02
SURAJLTD,SURAJ LIMITED,0,0.00
SURAKSHA,SURAKSHA DIAGNOSTIC LTD,361230,1120.29
SURANASOL,SURANA SOLAR LIMITED,3192,1.12
SURANAT&P,SURANA TELECOM AND POW LT,29068,7.05
SURYAROSNI,SURYA ROSHNI LTD,762732,2329.37
SURYODAY,SURYODAY SMALL FIN BK LTD,604506,860.76
SUVEN,SUVEN LIFE SCIENCES LTD,111584,228.87
SUYOG,SUYOG TELEMATICS LIMITED,73194,588.80
SUZLON,SUZLON ENERGY LIMITED,150355215,90539.69
SWANCORP,SWAN CORP LIMITED,6538624,32524.98
SWARAJENG,SWARAJ ENGINES LTD,42530,1781.99
SWELECTES,SWELECT ENERGY SYS LTD,38007,336.05
SWIGGY,SWIGGY LIMITED,7026867,30318.88
SWSOLAR,STRLNG & WIL REN ENE LTD,9016110,26517.29
SYMPHONY,SYMPHONY LIMITED,234334,2559.93
SYNCOMF,SYNCOM FORMU (I) LTD,206654,39.67
SYNGENE,SYNGENE INTERNATIONAL LTD,674743,4633.94
SYRMA,SYRMA SGS TECHNOLOGY LTD,1483922,11548.31
TAINWALCHM,TAINWALA CHEMICAL AND PLA,645,1.41
TAJGVK,TAJ GVK HOTELS & RESORTS,990341,4332.76
TALBROAUTO,TALBROS AUTO. COMP. LTD,242407,751.50
TANLA,TANLA PLATFORMS LIMITED,2492633,17356.73
TARC,TARC LIMITED,2097029,3639.36
TARIL,TRANS & RECTI. LTD,1516852,7872.07
TARMAT,TARMAT LIMITED,5551,3.25
TARSONS,TARSONS PRODUCTS LIMITED,1505007,5551.49
TASTYBITE,TASTY BITE EATABLES LTD,7758,838.52
TATACHEM,TATA CHEMICALS LTD,1384449,13209.29
TATACOMM,TATA COMMUNICATIONS LTD,215628,3831.89
TATACONSUM,TATA CONSUMER PRODUCT LTD,416631,4577.26
TATAELXSI,TATA ELXSI LIMITED,457835,27734.46
TATAGOLD,TATAAML-TATAGOLD,30309419,3612.88
TATAINVEST,TATA INVESTMENT CORP LTD,1994747,18799.19
TATAMOTORS,TATA MOTORS LIMITED,13551729,87464.49
TATAPOWER,TATA POWER CO LTD,9353444,37206.54
TATASTEEL,TATA STEEL LIMITED,14412725,23180.72
TATATECH,TATA TECHNOLOGIES LIMITED,3550299,27252.78
TATSILV,TATAAML-TATSILV,30109057,4898.28
TATVA,TATVA CHIN PHARM CHEM LTD,220136,2442.89
TBOTEK,TBO TEK LIMITED,78039,1210.34
TBZ,TRIB BHIMJI ZAVERI LTD,448155,882.39
TCI,TRANSPORT CORPN OF INDIA,18540,214.54
TCIEXP,TCI EXPRESS LIMITED,114879,920.52
TCPLPACK,TCPL PACKAGING LIMITED,24773,998.85
TCS,TATA CONSULTANCY SERV LT,4756348,151779.89
TDPOWERSYS,TD POWER SYSTEMS LTD.,723139,3860.17
TEAMLEASE,TEAMLEASE SERVICES LTD.,96642,1947.42
TECH,BIRLASLAMC - TECH,50392,19.17
TECHM,TECH MAHINDRA LIMITED,1487290,23106.70
TECHNOE,TECHNO ELEC & ENG CO. LTD,608281,8634.79
TEGA,TEGA INDUSTRIES LIMITED,1710332,34154.80
TEJASNET,TEJAS NETWORKS LIMITED,4540550,32168.50
TEXINFRA,TEXMACO INFRA & HOLDG LTD,690603,805.29
TEXMOPIPES,TEXMO PIPE & PRODUCTS LTD,13309,8.54
TEXRAIL,TEXMACO RAIL & ENG. LTD.,9113780,15043.65
TFCILTD,TOURISM FINANCE CORP. OF,59506489,32100.95
THANGAMAYL,THANGAMAYIL JEWELLERY LTD,30114,620.56
THEINVEST,THE INVEST TRUST OF IND L,1715,2.45
THEJO,THEJO ENGINEERING LIMITED,4866,96.92
THELEELA,LEELA PALACES HOTEL LTD,304915,1364.23
THEMISMED,THEMIS MEDICARE LTD.,243266,384.29
THERMAX,THERMAX LTD,268328,9319.53
THOMASCOOK,THOMAS COOK (INDIA) LTD,2834633,4832.91
THOMASCOTT,THOMAS SCOTT (INDIA) LTD,2020,6.66
THYROCARE,THYROCARE TECH LTD,172245,2239.05
TI,TILAKNAGAR INDUSTRIES LTD,3585705,15965.63
TIGERLOGS,TIGER LOGISTICS (INDIA) L,11479,5.05
TIIL,TECHNOCRAFT IND LTD,30372,818.10
TIINDIA,TUBE INVEST OF INDIA LTD,227874,7371.42
TIMETECHNO,TIME TECHNOPLAST LTD.,2279700,5151.78
TIMKEN,TIMKEN INDIA LTD.,74899,2514.37
TINNARUBR,TINNA RUBBER AND INFR LTD,17347,168.95
TIPSFILMS,TIPS FILMS LIMITED,115,0.56
TIPSMUSIC,TIPS MUSIC LIMITED,695397,4117.56
TIRUMALCHM,THIRUMALAI CHEMICALS LTD,1504860,4451.80
TITAGARH,TITAGARH RAIL SYSTEMS LTD,2685503,25297.41
TITAN,TITAN COMPANY LIMITED,272132,9528.47
TMB,TAMILNAD MERCA BANK LTD,304303,1355.29
TNIDETF,TATAAML - TNIDETF,62230,57.73
TNPETRO,TAMILNADU PETROPRODUCTS L,25661,22.37
TNPL,TAMILNADU NEWSPRT & PAPER,648887,1116.85
TOKYOPLAST,TOKYO PLAST INTL LTD,5069,6.57
TOLINS,TOLINS TYRES LIMITED,307830,568.12
TOP100CASE,ZERODHAAMC - TOP100CASE,114583,12.32
TOP10ADD,DSPAMC - TOP10ADD,93077,89.57
TOP15IETF,ICICIPRAMC - TOP15IETF,11843,1.26
TORNTPHARM,TORRENT PHARMACEUTICALS L,51863,1854.60
TORNTPOWER,TORRENT POWER LTD,657194,9019.97
TPHQ,TEAMO PRODUCTIONS HQ LTD,10000,0.07
TPLPLASTEH,TPL PLASTECH LIMITED,74994,64.71
TRACXN,TRACXN TECHNOLOGIES LTD,261888,178.84
TRANSRAILL,TRANSRAIL LIGHTING LTD,2667913,19660.31
TRANSWORLD,TRANSWORLD SHIP LINES LTD,71687,228.07
TRAVELFOOD,TRAVEL FOOD SERVICES LTD,49205,665.29
TREJHARA,TREJHARA SOLUTIONS LTD,1,0.00
TREL,TRANSINDIA REAL ESTATE L,58352,21.26
TRENT,TRENT LTD,2049202,107606.83
TRF,TRF LIMITED,26893,100.58
TRIDENT,TRIDENT LIMITED,29322617,9376.22
TRIGYN,TRIGYN TECHNOLOGIES LTD,7780,7.89
TRITURBINE,TRIVENI TURBINE LIMITED,1062521,6298.50
TRIVENI,TRIVENI ENGG. & INDS. LTD,1254957,4861.00
TRU,TRUCAP FINANCE LIMITED,15697,1.90
TSFINV,TSF INVESTMENTS LIMITED,303348,1558.47
TTKHLTCARE,TTK HEALTHCARE LIMITED,1845,24.71
TTKPRESTIG,TTK PRESTIGE LTD,98580,684.76
TTML,TATA TELESERV(MAHARASTRA),465334,298.35
TVSELECT,TVS ELECTRONICS LTD,39109,236.26
TVSHLTD,TVS HOLDINGS LIMITED,13904,1680.22
TVSMOTOR,TVS MOTOR COMPANY  LTD,126948,4210.19
TVSSCS,TVS SUPPLY CHAIN SOL L,3013169,4296.27
TVSSRICHAK,TVS SRICHAKRA LIMITED,5449,202.36
TVTODAY,TV TODAY NETWORK LTD,267412,502.72
UBL,UNITED BREWERIES LTD,221772,4215.61
UCAL,UCAL LIMITED,14967,22.67
UCOBANK,UCO BANK,36907384,12487.22
UDS,UPDATER SERVICES LIMITED,945050,2701.84
UFBL,UNITED FOODBRANDS LIMITED,394606,1098.39
UFLEX,UFLEX LIMITED,182440,1032.35
UFO,UFO MOVIEZ INDIA LTD.,89846,82.43
UGARSUGAR,THE UGAR SUGAR WORKS LTD,285271,146.13
UGROCAP,UGRO CAPITAL LIMITED,615732,1116.58
UJJIVANSFB,UJJIVAN SMALL FINANC BANK,18531154,8536.78
ULTRACEMCO,ULTRATECH CEMENT LIMITED,104708,12829.01
UMIYA-MRO,UMIYA BUILDCON LIMITED,4112,4.40
UNICHEMLAB,UNICHEM LABORATORIES LTD,91439,547.20
UNIDT,UNITED DRILLING TOOLS LTD,4199,9.40
UNIECOM,UNICOMMERCE ESOLUTIONS L,1079232,1579.28
UNIENTER,UNIPHOS ENTERPRISES LTD,1000,1.70
UNIMECH,UNIMECH AEROSPACE N MFG L,29613,311.77
UNIONBANK,UNION BANK OF INDIA,21987556,30212.34
UNIONGOLD,UNIONAMC - UNIONGOLD,2434,3.03
UNIPARTS,UNIPARTS INDIA LIMITED,323115,1561.69
UNITDSPR,UNITED SPIRITS LIMITED,1229358,17125.45
UNITECH,UNITECH LTD,82410,6.03
UNITEDTEA,UNITED NILGIRI TEA LTD,50,0.25
UNIVCABLES,UNIVERSAL CABLES LTD,243052,1590.52
UNOMINDA,UNO MINDA LIMITED,433042,5383.68
UPL,UPL LIMITED,1268108,8722.45
URJA,URJA GLOBAL LIMITED,337353,47.26
USHAMART,USHA MARTIN LTD.,2295853,9221.82
USK,UDAYSHIVAKUMAR INFRA LTD,13910,4.21
UTIAMC,UTI ASSET MNGMT CO LTD,250072,3368.79
UTIBANKETF,UTIAMC - UTIBANKETF,53287,30.86
UTINEXT50,UTIAMC - UTINEXT50,195712,150.45
UTINIFTETF,UTIAMC - UTINIFTETF,6285,17.07
UTISENSETF,UTIAMC - UTISENSETF,1004,9.06
UTISXN50,UTIAMC - UTISXN50,3296,2.96
UTKARSHBNK,UTKARSH SMALL FIN BANK L,12295180,3479.96
UTTAMSUGAR,UTTAM SUGAR MILLS LTD.,274032,866.61
UYFINCORP,U. Y. FINCORP LIMITED,36857,6.73
V2RETAIL,V2 RETAIL LIMITED,496965,11130.83
VADILALIND,VADILAL INDUSTRIES LTD,16622,910.81
VAIBHAVGBL,VAIBHAV GLOBAL LIMITED,1173766,2979.84
VAISHALI,VAISHALI PHARMA LIMITED,50001,6.24
VAKRANGEE,VAKRANGEE LIMITED,435320,40.03
VAL30IETF,ICICIPRAMC - VAL30IETF,10833,1.47
VALIANTLAB,VALIANT LABORATORIES LTD,24894,24.96
VALIANTORG,VALIANT ORGANICS LIMITED,175,0.87
VARDHACRLC,VARDHAMAN ACRYLICS LTD,1659,0.76
VARROC,VARROC ENGINEERING LTD.,352848,2132.41
VASCONEQ,VASCON ENGINEERS LTD,4747487,3043.64
VASWANI,VASWANI IND LTD,1240,0.72
VBL,VARUN BEVERAGES LIMITED,8856438,44321.44
VEDL,VEDANTA LIMITED,14491481,65988.27
VEEDOL,VEEDOL CORPORATION LTD,60285,1131.41
VENKEYS,VENKY S (INDIA) LIMITED,148557,2395.45
VENTIVE,VENTIVE HOSPITALITY LTD,1183815,8907.49
VENUSPIPES,VENUS PIPES & TUBES LTD,318371,4483.78
VENUSREM,VENUS REMEDIES LIMITED,250,0.85
VERANDA,VERANDA LEARNING SOL LTD,4750000,10952.79
VESUVIUS,VESUVIUS INDIA LTD,234928,1264.02
VETO,VETO SWITCHGEAR CABLE LTD,14469,17.57
VGUARD,V-GUARD IND LTD.,433103,1683.67
VHL,VARDHMAN HOLDINGS LIMITED,731,31.93
VIDHIING,VIDHI SPCLTY F INGRDNTS L,824160,3562.74
VIJAYA,VIJAYA DIAGNOSTIC CEN LTD,134100,1415.35
VIKASECO,VIKAS ECOTECH LIMITED,83428,1.82
VIKASLIFE,VIKAS LIFECARE LIMITED,638405,19.69
VIKRAMSOLR,VIKRAM SOLAR LIMITED,1199906,4102.50
VIKRAN,VIKRAN ENGINEERING LTD,1329919,1338.51
VIMTALABS,VIMTA LABS LIMITED,425430,3142.25
VINATIORGA,VINATI ORGANICS LTD,60095,1073.82
VINCOFE,VINTAGE COFFEE N BVRGS L,1410385,2075.10
VINDHYATEL,VINDHYA TELELINKS LTD,117553,1886.71
VINYLINDIA,VINYL CHEMICALS (I) LTD.,13169,41.12
VIPCLOTHNG,VIP CLOTHING LIMITED,120996,48.39
VIPIND,VIP INDUSTRIES LTD,1039814,4564.95
VIPULLTD,VIPUL LIMITED,209495,21.74
VIRINCHI,VIRINCHI LIMITED,10987,3.44
VISAKAIND,VISAKA INDUSTRIES LIMITED,50537,42.92
VISHNU,VISHNU CHEMICALS LIMITED,568529,2808.94
VISHWARAJ,VISHWARAJ SUGAR IND LTD,130947,16.56
VLEGOV,VL E GOV AND IT SOL LTD,17351,5.70
VLSFINANCE,VLS FINANCE LTD,62169,152.33
VMART,VMART RETAIL LTD,70851,687.96
VMM,VISHAL MEGA MART LIMITED,6533224,9492.75
VOLTAMP,VOLTAMP TRANSFORMERS LTD,119572,9759.85
VOLTAS,VOLTAS LTD,350470,4983.48
VPRPL,VISHNU PRAKASH R PUNGLI L,3686972,4890.94
VRAJ,VRAJ IRON AND STEEL LTD,23211,43.91
VRLLOG,VRL LOGISTICS LIMITED,694768,1980.54
VSSL,VARDHMAN SPC STEEL LTD,68202,193.93
VSTIND,VST INDUSTRIES LTD,1336536,3956.20
VSTL,VIBHOR STEEL TUBES LTD,8842,15.85
VSTTILLERS,VST TILLERS TRACTORS LTD,38480,1983.90
VTL,VARDHMAN TEXTILES LIMITED,684409,3195.95
WAAREEENER,WAAREE ENERGIES LIMITED,1880447,64925.29
WAAREERTL,WAAREE RENEWABLE TECH LTD,676067,8212.85
WABAG,VA TECH WABAG LTD,899199,13065.70
WALCHANNAG,WALCHANDNAGAR INDUSTRIES,111406,221.96
WANBURY,WANBURY LIMITED,35307,91.43
WCIL,WESTERN CARRIERS (IND) L,1136532,1479.36
WEALTH,WEALTH FRST PORT. MG. LTD,887,10.58
WEBELSOLAR,WEBSOL ENERGY SYSTEM LTD,408078,5358.84
WEL,WONDER ELECTRICALS LTD,1328566,1974.88
WELCORP,WELSPUN CORP LIMITED,1705835,14424.93
WELENT,WELSPUN ENTERPRISES LTD.,900072,4635.98
WELSPUNLIV,WELSPUN LIVING LIMITED,9263383,13162.77
WENDT,WENDT (INDIA) LIMITED,39856,3833.66
WESTLIFE,WESTLIFE FOODWORLD LTD,141351,985.35
WHEELS,WHEELS INDIA LTD,92263,784.57
WHIRLPOOL,WHIRLPOOL OF INDIA LTD,186155,2477.67
WINDLAS,WINDLAS BIOTECH LIMITED,224252,2035.40
WINDMACHIN,WINDSOR MACHINES LIMITED,107623,362.22
WIPRO,WIPRO LTD,11400749,28578.83
WOCKPHARMA,WOCKHARDT LIMITED,1933562,29346.04
WONDERLA,WONDERLA HOLIDAYS LTD.,171403,1538.02
WORTHPERI,WORTH PERIPHERALS LIMITED,18547,29.06
WSTCSTPAPR,WEST COAST PAPER MILLS LT,353596,1913.71
XCHANGING,XCHANGING SOLUTIONS LTD,341946,351.47
XPROINDIA,XPRO INDIA LIMITED,107332,1316.27
YASHO,YASHO INDUSTRIES LIMITED,12238,216.42
YATHARTH,YATHARTH HOSP & TRA C S L,817689,5836.82
YATRA,YATRA ONLINE LIMITED,1247717,1780.01
YESBANK,YES BANK LIMITED,387255536,84616.90
YUKEN,YUKEN INDIA LIMITED,6658,71.78
ZAGGLE,ZAGGLE PREPA OCEAN SER L,1993409,7321.16
ZEEL,ZEE ENTERTAINMENT ENT LTD,38166966,49476.37
ZEELEARN,ZEE LEARN LIMITED,23500,2.31
ZEEMEDIA,ZEE MEDIA CORPORATION LTD,2894125,383.38
ZENSARTECH,ZENSAR TECHNOLOGIES  LTD,696423,5695.55
ZENTEC,ZEN TECHNOLOGIES LIMITED,962067,15277.63
ZFCVINDIA,ZF COM VE CTR SYS IND LTD,11530,1543.11
ZIMLAB,ZIM LABORATORIES LIMITED,25571,26.05
ZODIAC,ZODIAC ENERGY LIMITED,145,0.65
ZOTA,ZOTA HEALTH CARE LIMITED,97518,1205.64
ZUARI,ZUARI AGRO CHEMICALS LTD,440785,1222.94
ZUARIIND,ZUARI INDUSTRIES LIMITED,277622,982.48
ZYDUSLIFE,ZYDUS LIFESCIENCES LTD,618490,6297.63
ZYDUSWELL,ZYDUS WELLNESS LIMITED,266322,1210.19
* Figures are rounded to the nearest decimal.,,,
